"id_q","reputation_a","votecount"
97594,77,2
97594,6112,1
97678,29590,1
97678,16357,1
97781,573,11
97781,573,4
97857,131,1
97857,2463,1
97927,6330,3
97983,7819,1
97983,316,2
98044,21,1
98090,5067,2
98212,16483,1
98212,2071,1
98223,7819,1
98394,1272,3
98394,3862,1
98400,11373,3
98400,20,1
98454,5726,1
98479,5067,1
98479,141,1
98622,604,1
98669,1784,2
98770,1442,1
98930,31,1
98930,18,1
98941,2945,2
98941,1573,2
99241,1182,1
99241,6714,1
99318,11373,14
99318,3504,2
99348,2678,3
99391,6127,5
99520,979,1
99560,1778,6
99642,10726,1
99732,2170,1
99827,23436,1
99912,33335,1
100007,41275,1
100007,4108,3
100053,9,2
100196,1068,5
100196,17004,9
100211,3867,1
100290,19043,2
100333,9,1
100333,131,1
100435,1865,1
100614,736,1
100654,36,3
100654,434,3
100689,5585,1
100780,575,1
100820,577,1
100832,368,1
100976,532,1
100976,317,1
100989,19738,1
101012,2260,4
101021,1655,1
101038,821,2
101046,5279,1
101046,16,2
101061,17903,8
101061,116,1
101096,23,1
101156,347,4
101301,30267,1
101386,1111,1
101470,597,2
101533,13465,6
101533,9991,9
101538,1865,1
101541,31,4
101541,128,1
101556,173,3
101673,16778,1
101783,35988,4
101783,361,3
101818,459,6
101818,13305,1
101877,777,1
101877,7408,1
101949,1893,1
101974,173,10
101974,5666,3
101989,504,1
102019,7051,1
102057,1582,2
102058,16,1
102058,3572,1
102206,8607,3
102213,31,1
102222,537,2
102283,1338,2
102377,868,1
102377,35268,1
102396,3344,4
102459,561,20
102459,13581,6
102514,19961,1
102587,1493,1
102587,5626,2
102606,3344,1
102606,5193,5
102640,224,8
102640,583,1
102647,3117,2
102647,51,2
102652,338,1
102652,1036,1
102657,2450,3
102704,2046,2
102758,8050,1
102833,1380,6
102833,2511,1
102900,165,2
102940,33797,1
103092,17748,1
103121,459,1
103157,608,2
103177,3117,1
103298,168,1
103298,54409,5
103312,3357,1
103421,4854,4
103427,81,2
103523,69,2
103537,2925,2
103548,66,2
103556,6266,2
103556,3270,4
103616,1543,1
103616,300,2
103843,107,2
103843,1103,2
103976,15999,1
103980,1047863,2
104068,91,5
104068,1409,3
104086,4225,1
104086,2193,1
104292,10739,7
104341,16,1
104439,6446,1
104439,133,1
104500,367,1
104505,1063,1
104505,5523,1
104587,1941,2
104661,21071,1
104661,337,1
104797,43,1
104803,1398,3
104878,28,3
104892,1070,2
104967,11,2
104967,7250,5
105408,21,1
105408,56,1
105522,1114,1
105604,14038,4
105610,7053,1
105731,53,1
105777,165,1
105836,37622,4
105884,1,1
105901,37622,2
105942,4779,2
105988,2262,1
105998,237,1
106000,686,1
106000,28,1
106038,737,3
106038,2722,1
106134,3007,1
106251,63,1
106251,4,2
106310,1833,3
106310,8773,1
106402,1632,4
106402,71,1
106405,128,1
106405,76247,2
106431,1250,2
106431,89,2
106554,5884,1
106554,8253,1
106622,313,1
106630,5067,3
106630,6978,7
106632,6373,1
106646,68,2
106684,692,3
106684,599,2
106711,6012,2
106965,3746,1
106965,81,1
107054,1050,4
107184,316,3
107292,18,6
107329,2511,2
107329,1997,2
107552,326,4
107552,336,2
107675,502,6
107846,3038,1
107872,19043,8
107984,1061,2
108057,2082,2
108057,205,1
108134,947,1
108134,3,2
108485,1759,8
108485,255,2
108505,3691,1
108505,15720,1
108586,16,3
108586,586,3
108598,1150,1
108598,133,2
108689,97,2
108689,484,1
108717,2479,2
108838,3019,3
109032,153,2
109032,376,1
109044,101,2
109044,5269,3
109066,1258,1
109066,28603,1
109070,7408,3
109070,41,7
109129,2722,1
109179,173,7
109210,408,1
109251,16,1
109251,18822,1
109262,40512,2
109275,8776,1
109305,620,1
109464,737,1
109705,684,5
109705,455,1
109746,842,1
109746,16431,2
109761,123,1
109761,38,1
109776,550,1
109776,978,1
109854,166,12
110263,457,9
110263,143362,3
110384,594,2
110426,106,1
110426,948,3
110512,2095,4
110512,1640,1
110584,408,3
110632,3179,3
110632,118,2
110766,18,1
110930,109,1
110930,6963,1
111263,36,2
111263,883,1
111294,529,1
111294,86,1
111302,61,3
111302,5067,14
111330,1063,2
111339,61,1
111391,97,1
111391,1070,1
111405,43,1
111558,2714,2
111558,107,3
111603,26190,2
111603,5294,1
111630,87459,3
111630,416,4
111643,645,2
111686,3943,1
111686,13401,1
111687,429,1
111687,26,2
111744,2825,2
111934,9781,3
111983,79,24
112036,39,2
112036,41469,1
112162,4196,4
112162,385,2
112169,1180,3
112235,1899,1
112235,2158,1
112480,741,1
112480,348,2
112508,36,1
112564,11,2
112564,5067,2
112601,10444,1
112601,4004,3
112759,183,1
112768,47,2
112768,1565,1
112802,39,2
112802,5067,5
112839,1186,6
112839,932,32
112946,1281,7
112964,16,2
112976,2769,1
113131,15,2
113131,61,3
113170,561,1
113170,21,1
113189,895,4
113212,561,1
113212,48,1
113277,91,2
113561,336,2
113626,894,1
113626,1145,4
113737,78,1
113737,882,2
113776,550,3
113872,36,1
113906,7408,1
113916,121,2
113916,246,1
113928,5866,21
113928,36,1
114054,161,1
114154,21,1
114204,289,2
114204,3268,1
114208,86,1
114222,12027,6
114222,5046,5
114266,1605,3
114320,3056,1
114320,397,1
114327,293,8
114327,2012,2
114472,1047863,1
114663,17775,2
114692,1182,1
114692,1830,1
114725,736,1
114725,118,1
114764,36,1
114851,1582,11
114851,549,1
114970,31,2
115001,784,6
115031,3943,1
115031,13376,2
115095,950,1
115096,97,1
115237,9,11
115418,9991,1
115478,10209,1
115478,6825,1
115503,19016,2
115644,331,1
115649,611,1
115989,10466,4
115994,256,1
116140,356,12
116140,8651,5
116154,2144,2
116173,512,2
116228,21,1
116258,356,2
116338,10496,1
116338,11373,2
116353,12,1
116353,3324,2
116525,30637,1
116542,1409,3
116542,245,1
116599,584,1
116626,1087,3
116626,599,9
116682,165,1
116682,82490,1
116713,124,1
116713,53,6
116760,2037,1
116760,331,2
116766,3688,1
116775,5884,2
116775,1501,1
116963,5380,1
117007,5269,5
117007,43,2
117127,116,1
117127,973,1
117211,19149,2
117211,947,1
117240,1166,2
117240,72,1
117348,9991,4
117361,224,5
117379,326,1
117379,121,1
117401,3943,1
117547,610,2
117551,8,5
117598,10506,10
117598,8513,1
117708,81,3
117974,10277,2
118038,388,4
118038,224,7
118042,868,2
118062,2034,4
118073,8510,2
118108,1831,5
118108,3,3
118280,2481,2
118305,2265,5
118320,1641,9
118367,18548,2
118367,26,1
118391,19375,3
118391,2034,1
118466,11446,1
118565,1036,5
118565,1280,4
118615,255,6
118615,808,2
118648,4004,1
118839,1281,1
118839,381,4
118990,4155,1
119018,2062,2
119060,907,3
119245,10,1
119426,58,4
119462,21508,1
119669,21,1
119691,837,2
119749,2393,1
119774,700,1
119860,21,2
119869,746,2
119927,143362,5
119927,44,1
120059,868,2
120065,171,2
120075,39,3
120075,1449,3
120091,7408,1
120091,16,3
120107,1318,3
120107,21,2
120116,478,7
120201,136,2
120351,6081,2
120396,13,3
120396,360,1
120404,671,1
120422,5510,6
120422,6763,2
120561,31,3
120715,950,1
120715,169,3
120886,116,3
120886,973,14
120900,18548,4
120900,96,2
120936,2301,3
120936,9687,5
120941,5104,1
121025,116,14
121063,33797,1
121063,86,1
121105,96,6
121111,316,2
121116,671,9
121116,3012,2
121223,2488,2
121223,585,1
121253,3125,6
121318,14504,3
121318,316,1
121665,331,6
121707,133,1
121715,486,1
121762,16,8
121762,103,2
121808,1997,1
121810,356,5
121827,22782,1
122057,537,2
122098,1348,6
122108,3915,7
122115,964,3
122154,39097,12
122178,1993,2
122178,88,1
122205,1387,2
122205,101,8
122216,224,2
122234,16803,4
122234,532,2
122301,14504,2
122394,4623,4
122544,6112,4
122546,126,3
122546,36602,1
122595,3572,10
122595,628,2
122768,31,1
122768,4732,1
122772,29785,3
122777,1632,1
122781,15415,1
122781,10342,2
122815,1541,1
122815,8726,1
122886,239,3
122886,4421,2
122909,18548,6
123039,5546,1
123039,3444,3
123085,176,1
123144,551,1
123144,23,1
123159,4974,1
123290,1187,1
123323,470,4
123323,1293,2
123327,1798,9
123327,1831,2
123499,30267,4
123499,759,1
123504,403,2
123504,1242,2
123639,2239,1
123639,4984,3
123687,3063,2
123718,13309,4
123718,1038,3
123900,740,2
123900,38,2
123911,134,5
123911,23,2
123918,1541,1
123918,91,1
123958,30267,4
124035,2531,4
124108,5395,1
124108,444,2
124121,449,2
124295,3061,3
124405,1272,1
124405,573,1
124513,66,1
124513,979,1
124615,312,1
124786,6310,6
125016,11739,4
125016,70398,2
125146,1239,3
125153,581,1
125314,491,2
125314,21,1
125377,16,4
125377,5664,1
125462,737,4
125462,3411,1
125532,1487,2
125532,35549,3
125540,356,1
125540,52934,2
125626,1127,1
125710,1237,4
125710,18,1
125726,4986,1
125726,7425,1
125838,5169,7
125838,8569,2
125849,2081,1
125849,101,1
125850,12,3
125875,549,1
125875,408,2
125911,532,1
125911,266,6
125921,608,2
126131,4574,2
126131,26,1
126138,707,3
126154,66,1
126161,9111,1
126161,730,1
126182,542,2
126236,33797,1
126238,1865,1
126238,568,4
126277,34104,16
126277,755,1
126337,376,3
126337,29,2
126350,46,3
126356,26,3
126364,26,1
126364,4574,2
126510,11,1
126526,3943,2
126546,408,1
126587,6561,2
126738,1360,1
126759,98,1
126759,1221,1
126787,1598,1
126787,26,2
126837,1852,2
126925,3502,1
126939,56,4
126987,481,1
127107,190,1
127107,316,2
127150,1649,1
127288,11819,2
127288,35549,1
127316,4384,1
127395,4747,2
127424,346,2
127440,2479,1
127440,979,1
127474,5329,3
127474,23,1
127525,19961,1
127579,3003,1
127579,306,1
127598,9213,1
127664,1380,1
127693,11,1
127693,748,1
127736,61,1
127886,6825,5
127886,97,1
127894,343,1
127899,356,1
127911,2355,7
128048,348,7
128048,10710,1
128086,1034,3
128203,740,1
128258,347,2
128282,4795,3
128350,26,5
128378,1182,1
128430,5472,3
128499,3061,1
128502,419,4
128570,910,3
128579,6963,1
128579,447,2
128699,80,1
128783,843,1
128857,34070,1
128857,34070,1
128914,1,1
128921,686,1
128921,5329,1
128990,2170,17
128998,4048,3
128998,179,1
129026,31019,1
129073,4800,1
129088,140,4
129297,1021,2
129297,1003,2
129312,1380,3
129328,1041,3
129328,9295,4
129382,5951,1
129542,2304,1
129542,11,4
129544,1493,3
129544,7112,1
129808,3125,1
129932,2547,1
129932,256,1
129968,342,2
129993,333,3
129993,9880,1
130317,2690,6
130317,897,4
130352,101,2
130467,3,3
130558,3168,1
130561,3641,1
130636,4762,1
130636,1350,3
130721,3139,1
130721,303,3
130740,1292,2
130748,153,3
130748,1550,2
130753,3357,7
130753,910,1
130800,413,4
130843,543,1
130843,2475,4
130877,651,2
130997,512,1
130997,1304,4
131021,10445,3
131023,2662,5
131025,3139,1
131025,8569,1
131040,2251,6
131061,74,1
131327,14487,2
131327,3277,1
131448,4553,7
131456,979,17
131456,56,2
131473,5169,11
131473,13,5
131481,561,1
131518,23,1
131518,831,1
131535,1088,1
131566,924,1
131704,3321,5
131704,3191,3
131715,1062,1
131728,4112,2
131728,307,2
132038,48,1
132038,657,1
132136,432,3
132136,2210,2
132186,269,2
132251,7047,2
132280,8653,5
132280,481,9
132282,839,7
132282,41,2
132329,324,1
132353,2050,1
132353,556,3
132444,103,1
132449,71,1
132452,184,3
132507,566,4
132507,6978,2
132566,461,3
132592,26,2
132592,33797,2
133087,671,1
133087,1477,2
133122,1734,1
133154,30,18
133194,489,1
133308,43,3
133390,17775,3
133390,86,1
133515,16,2
133690,6387,1
133916,10360,2
133932,41,2
133956,2047,1
133977,979,1
133986,1491,1
133986,113,1
134018,46,3
134049,26,1
134052,947,1
134052,178,2
134058,477,2
134058,50649,1
134064,1320,2
134064,4859,2
134068,1799,1
134068,3632,3
134110,1413,1
134125,40636,6
134127,842,1
134148,265,4
134148,1380,1
134159,8827,2
134169,5666,1
134245,216,2
134245,383,1
134263,842,2
134263,156,1
134266,4902,5
134266,12765,1
134295,2281,1
134295,1409,1
134359,53,2
134387,126,3
134387,6282,6
134424,28593,1
134424,47,1
134470,1025,5
134470,269,2
134505,611,2
134505,4936,1
134519,5269,1
134615,1230,1
134655,6178,5
134655,3504,4
134658,6946,3
134680,2834,1
134712,514,9
134825,69,2
134883,103,2
134917,5626,2
134948,3,1
135010,2759,1
135010,975,1
135254,844,1
135287,2576,1
135330,1199,3
135330,3786,6
135339,1496,2
135339,352,2
135368,53,3
135416,2062,1
135416,402,1
135458,727,7
135458,35450,1
135496,4152,1
135496,18,1
135518,3632,3
135539,1491,3
135543,5781,1
135591,106,1
135591,83,4
135607,5,2
135745,92,1
135745,22,1
135938,140,6
135944,5454,1
135995,381,2
136026,113,3
136026,374,3
136028,11,3
136104,111,6
136104,111,1
136206,9,3
136206,1151,1
136300,90636,1
136300,98,1
136308,8336,8
136308,14,1
136336,711,3
136528,4539,6
136528,69,6
136554,663,2
136554,4805,1
136580,1382,1
136580,731,7
136604,101,1
136726,3770,1
136726,35,1
136752,1701,2
136752,53778,1
136884,47,1
136961,4580,1
136961,3621,1
137092,1587,1
137150,71,1
137227,882,3
137254,1534,3
137314,428,1
137314,200,1
137391,4539,1
137400,696,11
137400,2825,6
137521,4290,8
137521,31019,11
137580,23,6
137586,319,1
137586,10726,1
137679,434,2
137699,495,1
137717,36,2
137717,6503,1
137730,434,1
137730,18449,5
137817,3357,2
137840,979,4
137840,5380,7
137893,7291,4
137893,972,2
137950,592,3
137950,83,5
137951,5875,2
137972,150,2
138000,561,1
138065,1281,5
138096,1193,2
138105,966,2
138105,1891,1
138153,6480,1
138280,881,1
138280,1276,1
138292,11,3
138298,68,3
138311,3399,12
138318,2737,1
138318,13,6
138379,408,1
138425,575,5
138496,3399,14
138496,4597,2
138514,121,3
138514,2703,1
138533,19761,3
138547,49,1
138952,1533,2
138952,1063,1
139034,5515,3
139055,808,10
139088,269,1
139115,1150,2
139131,55931,1
139212,61,1
139342,1865,1
139358,119,3
139358,532,1
139373,151,2
139394,7408,1
139513,784,5
139513,16,1
139583,81,3
139622,911,3
139622,74,1
139665,1409,2
139665,711,2
139700,3139,1
139760,150,2
139760,1982,2
139809,979,4
139909,8969,1
139927,537,2
139927,979,2
139954,481,4
139991,17159,1
139991,5671,4
140000,2062,1
140000,28,1
140043,3309,11
140044,5093,1
140127,8773,1
140127,199,1
140162,334,1
140241,13044,2
140241,1555,5
140253,41,3
140365,5380,1
140365,890,1
140522,2584,6
140640,881,3
140743,6446,1
140751,5666,6
140858,1790,4
140858,1477,1
140936,988,1
141007,123,3
141031,61,1
141068,176,1
141090,14,3
141104,1449,3
141104,1230,2
141198,9035,10
141201,103552,4
141201,5224,6
141251,1354,1
141251,880,3
141332,58,5
141332,3346,3
141388,41469,3
141432,6230,3
141508,35329,7
141519,51,1
141519,595,1
141626,835,1
141630,408,1
141630,1493,1
141659,51,2
141659,1833,1
141701,6187,8
141733,86,1
141859,41,2
141863,259,3
141863,43,2
141875,126,2
141973,11,1
142110,16,1
142110,71,1
142179,2584,2
142237,1281,1
142237,2403,5
142319,4155,1
142319,305,1
142339,326,1
142339,4475,2
142445,31552,2
142445,1447,1
142453,6310,2
142478,979,1
142519,331,2
142523,1354,1
142690,9775,1
142750,3707,1
142750,657,1
142772,2825,2
142772,26,1
142820,711,9
142965,3019,1
143032,27,1
143032,2769,3
143212,466,1
143212,2982,4
143215,714,4
143253,6740,3
143338,45,1
143338,45,1
143365,11,1
143396,950,2
143484,48737,8
143484,1103,2
143487,48737,2
143487,12478,1
143571,481,20
143571,4580,12
143938,1891,1
143938,16803,2
144001,183,1
144001,590,5
144088,4580,14
144088,18128,5
144113,97,2
144147,4580,7
144147,165,3
144193,246,2
144193,56,1
144200,26557,1
144200,167,1
144319,1927,3
144324,5067,3
144324,224,5
144380,1114,2
144380,836,1
144516,121,1
144516,1037,4
144694,47,2
144701,114,12
144739,2403,4
144824,350,4
144868,278,1
144872,1449,1
144898,1488,5
144960,56,4
144960,950,5
145236,5067,12
145236,580,2
145241,3789,1
145246,56,1
145321,2301,2
145321,1413,4
145322,698,1
145322,2366,1
145335,383,3
145350,5067,4
145350,77,2
145494,205,1
145701,978,1
145728,103,14
145728,7112,2
145766,1395,1
145766,2481,1
145802,950,4
145802,2663,2
146097,103,1
146097,21718,1
146100,183,4
146100,5666,7
146140,1151,1
146140,35268,5
146275,333,7
146305,9679,1
146305,2584,4
146367,121,3
146367,5515,2
146368,35549,2
146385,4245,1
146390,556,9
146390,408,1
146484,135,1
146484,68,1
146522,5067,6
146522,592,1
146604,14273,5
146704,533,2
146795,1186,2
146795,6488,2
146805,4196,3
146835,21,4
146835,1151,2
146897,127,3
147040,6934,4
147040,6290,1
147100,12224,7
147100,1296,3
147126,3959,2
147126,898,2
147245,931,1
147328,103487,4
147364,2212,1
147364,1449,2
147420,2063,4
147420,11479,2
147451,1272,4
147460,855,3
147460,524,1
147486,1944,7
147491,1759,1
147536,855,1
147565,6907,7
147565,3357,1
147649,11,1
147752,47,22
147850,731,7
147909,91,3
147910,141,1
147918,1570,4
147941,9,17
147953,432,2
147953,2366,1
147992,1,5
147992,91,1
148005,1736,11
148005,927,1
148071,11742,1
148071,1781,2
148097,835,1
148136,21,1
148136,342,3
148157,1228,1
148202,1449,1
148202,48,3
148262,118,1
148262,18548,3
148295,11,1
148295,1300,1
148350,2050,1
148354,2982,3
148358,4898,1
148361,1103,13
148513,37932,2
148530,150,2
148587,59500,3
148601,7825,4
148601,269,2
148672,678,1
148704,123,1
148798,70404,1
148817,1784,1
148856,26,6
148856,615,4
148867,387,3
148867,356,5
148875,2366,3
148988,42,7
148988,46,13
149008,2433,4
149163,5614,8
149163,489,3
149236,1736,5
149236,32415,3
149484,585,4
149871,2037,2
149923,7412,1
149939,26294,1
150031,1062,1
150038,122878,2
150076,41768,1
150076,20637,2
150113,685,1
150146,1930,1
150146,4984,1
150153,685,5
150153,14273,3
150284,554,7
150284,26,1
150333,492,1
150335,6607,1
150335,3992,1
150501,2048,3
150501,1834,4
150522,4700,2
150539,86,1
150539,326,1
150588,2210,7
150666,6946,1
150687,62,1
150687,18067,2
150695,1936,4
150705,1050,1
150705,9781,4
150741,13,2
150743,116,5
150820,1892,3
150845,121,3
150845,10209,1
150881,68,1
150900,23222,1
150900,3012,1
150901,3212,2
150902,1214,1
150923,179,1
150923,121,1
150935,13376,5
150941,1491,6
150941,989,1
151083,133,2
151083,1114,3
151204,68,1
151303,2825,7
151327,11,1
151337,592,1
151337,2210,3
151544,2037,5
151544,189,1
151639,21,1
151639,7008,3
151686,26,1
151687,316,3
151687,4623,2
151691,10739,2
151721,1229,3
151721,495,1
151731,71,2
151731,28,1
151736,495,2
151736,1759,1
151776,88,2
151800,3964,7
151800,3271,3
151844,2149,2
151844,2531,1
151872,59,1
151874,851,1
152022,5450,1
152115,307,2
152115,14,5
152137,66,2
152137,25,8
152160,9652,2
152160,113,2
152187,11248,1
152187,531,1
152307,101,3
152307,179,5
152344,46,3
152344,47,1
152405,3877,2
152405,26,7
152419,13,2
152528,2261,4
152528,1765,2
152579,11,4
152579,2883,1
152664,2234,7
152664,7047,7
152714,1264,4
152744,171,2
152744,61,2
152822,9790,1
152822,4529,2
152946,1064,1
153035,1584,2
153035,12765,2
153054,30,2
153112,31,4
153112,835,2
153227,116,2
153227,108,1
153242,7408,7
153242,2037,4
153290,15240,2
153344,11,1
153344,151,1
153407,77,2
153439,15720,5
153439,2402,1
153496,510,2
153496,9175,2
153630,2563,14
153801,2054,1
153825,477,1
153838,988,3
153838,41,2
153989,3887,1
153989,6298,1
154008,183,1
154013,6298,3
154079,14,1
154079,5569,6
154179,86,1
154209,242,2
154281,1736,4
154318,1380,2
154412,10377,1
154430,231,13
154554,17902,2
154554,1145,1
154585,1062,3
154585,32749,1
154587,386,2
154702,481,2
154735,1149,1
154754,123,2
154754,733,1
154846,63,2
154846,21,1
155046,2602,1
155065,246,1
155080,3536,1
155183,7985,1
155183,5589,1
155334,735,1
155334,3117,1
155424,6802,2
155435,126,7
155435,126,1
155442,544,1
155514,400,7
155514,153,1
155581,1,2
155586,387,2
155603,4706,1
155603,13,1
155669,7412,3
155685,2170,5
155697,6178,4
155712,29627,5
155721,351,1
155740,2323,1
155742,33797,3
155835,5240,1
155906,292,3
155908,3409,1
155938,9782,2
155977,978,11
155977,109,1
155996,5240,1
155996,161,4
155998,5240,4
156013,31,16
156013,955,3
156035,10739,1
156035,14071,1
156051,1449,3
156084,2921,2
156084,161,3
156089,69,1
156089,665,2
156212,8175,1
156212,31,1
156232,81,2
156232,18,1
156248,4986,7
156256,3875,2
156327,8,1
156329,3309,2
156329,459,3
156338,319,1
156338,979,7
156373,561,5
156478,1186,2
156478,4706,6
156492,1469,2
156492,1181,1
156527,103,9
156527,688,5
156586,323,4
156684,736,1
156688,101,1
156688,133,1
156782,779,1
156833,259,2
156913,556,1
157058,4460,2
157070,13376,1
157117,7,2
157167,572,1
157294,91,1
157480,111,16
157480,31019,4
157546,1329,4
157587,61,1
157599,100,1
157599,1096,1
157628,379,2
157661,159,2
157661,208,1
157755,9,3
157846,103,2
157894,4704,2
157894,2690,1
157898,91,2
157924,1380,11
157947,47,1
157947,6971,2
158055,2522,4
158055,346,14
158139,898,1
158139,319,1
158150,5626,3
158175,69,4
158175,2972,3
158209,477,6
158209,2769,10
158324,11,5
158324,1775,3
158330,41,1
158330,376,1
158341,15326,5
158341,1187,2
158343,1016,2
158372,42,2
158372,982,1
158382,96,3
158382,445,5
158385,585,2
158428,5262,1
158460,379,1
158460,5726,1
158492,149,3
158521,2170,1
158536,33797,1
158617,3525,1
158651,33797,1
158814,22499,2
158814,3444,3
158941,20703,2
158941,1511,3
158993,73,1
159015,5666,5
159154,2673,4
159154,1972,1
159173,17453,3
159190,4755,2
159190,93,3
159266,457,5
159282,12848,1
159282,556,1
159351,775,1
159362,2982,2
159373,2062,1
159456,3869,3
159456,2037,6
159521,667,25
159521,1600,100
159526,1329,3
159526,4441,1
159556,131,4
159556,950,2
159615,474,1
160022,97,1
160022,1259,2
160026,1620,2
160026,3360,2
160040,13044,2
160040,259,1
160106,159,1
160281,12224,2
160519,6112,1
160519,784,1
160534,3114,16
160557,15379,3
160557,2104,3
160604,3,3
160604,784,2
160614,16,1
160791,23222,2
160881,26403,1
160908,2095,2
160923,96,3
160954,74,2
160960,2629,5
160960,108,3
160973,1545,1
161027,2629,1
161027,7408,1
161086,4706,5
161086,732,2
161123,36,2
161166,8,9
161166,2737,3
161170,352,3
161170,629,1
161176,1068,1
161221,174,1
161369,86,1
161369,1128,3
161399,183,1
161399,671,2
161539,88,3
161539,31019,3
161540,12804,1
161540,111,2
161655,38,4
161715,1493,4
161747,61,3
161782,73,3
161819,13376,7
161819,158,3
161828,9,1
161884,33797,2
161884,23058,2
162020,51,1
162154,1062,3
162154,45,1
162172,1,1
162298,121,5
162298,59,3
162303,1037,14
162303,11403,3
162322,87459,3
162399,434,4
162399,86,13
162444,1063,2
162497,1804,3
162520,41441,3
162520,2833,1
162534,28,2
162534,6570,2
162537,1062,12
162537,6934,1
162564,2037,1
162564,269,1
162663,3019,1
162733,408,1
162748,4182,1
162748,7055,1
162810,1281,5
162897,26,3
162897,121,2
162931,500,2
162969,385,1
163021,3001,4
163164,2037,1
163294,81,1
163313,27971,1
163389,3271,4
163389,3599,3
163534,86,1
163537,41,1
163537,645,4
163603,403,3
163603,83,4
163632,270,4
163747,2480,1
163757,3012,1
163757,117,2
163919,35329,4
163923,3572,4
163923,239,2
164039,1373,1
164124,4611,2
164304,119,1
164305,2246,1
164350,3305,3
164350,13,1
164369,1037,6
164369,447,2
164382,143362,2
164395,2210,2
164395,1170,8
164574,4231,1
164689,5276,1
164743,5486,2
164743,1133,2
164752,1493,2
164789,4750,2
164858,956,3
164981,71,1
164981,561,1
164990,979,1
164990,958,1
165014,26647,1
165066,822,9
165092,6802,6
165092,5079,14
165133,111,5
165133,2722,2
165209,542,1
165284,4116,2
165284,4004,1
165386,1276,1
165386,12427,4
165525,134,1
165525,894,3
165542,4706,2
165556,11,1
165690,1272,3
165703,131,1
165729,5067,6
165747,1063,3
165765,56,3
165796,1272,1
165796,1186,1
165984,12210,1
165984,31203,1
166178,526,2
166179,6443,1
166217,41,15
166270,22499,1
166309,609,1
166324,5263,1
166324,7408,1
166360,1848,1
166411,1067,2
166431,116,25
166431,12199,6
166472,41,2
166508,947,1
166508,2620,1
166518,61,2
166518,2060,2
166530,3632,3
166530,2615,1
166544,12427,1
166544,13044,3
166615,409,5
166615,79,1
166658,577,1
166658,577,1
166708,481,1
166739,38,1
166739,38,1
166764,428,1
166772,3504,1
166772,748,2
166841,1380,2
166841,2663,2
166843,1566,3
166895,3572,12
166941,2654,6
167031,1717,5
167074,191,1
167084,123,2
167088,1063,2
167151,3114,1
167232,551,5
167233,537,1
167247,966,12
167247,16803,9
167388,2128,1
167406,1130,1
167427,5396,1
